archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
SCLC-Y,GO NEGATIVE REGULATION OF LIPASE ACTIVITY,0.00020344,0.77067,0.73147,1,1
SCLC-Y,GO MODULATION BY HOST OF VIRAL GENOME REPLICATION,0.00020344,0.73527,0.73145,1,1
SCLC-Y,GO PURINE NUCLEOSIDE BIOSYNTHETIC PROCESS,8.03E-05,0.86011,0.72918,1,1
SCLC-Y,GO EXTRACELLULAR REGULATION OF SIGNAL TRANSDUCTION,0.01857,0.82456,0.72882,1,1
SCLC-Y,GO POSITIVE REGULATION OF T HELPER CELL DIFFERENTIATION,0.0001525,0.7475,0.72779,1,1
SCLC-Y,GO MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS,0.00013179,0.80702,0.72358,1,1
SCLC-Y,GO NEGATIVE REGULATION OF COLLAGEN METABOLIC PROCESS,0.0012773,0.56031,0.72093,1,1
SCLC-Y,GO NEGATIVE REGULATION OF VIRAL PROCESS,0.00027004,0.86982,0.71927,1,1
SCLC-Y,GO NEGATIVE REGULATION OF MONOOXYGENASE ACTIVITY,0.00037344,0.69404,0.7173,1,1
SCLC-Y,GO REGULATION OF UNSATURATED FATTY ACID BIOSYNTHETIC PROCESS,0.00061317,0.67322,0.71601,1,1
SCLC-Y,GO REGULATION OF GLOMERULUS DEVELOPMENT,0.0011254,0.79729,0.71107,1,1
SCLC-Y,GO REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS,0.00039093,0.65737,0.71097,1,1
SCLC-Y,GO POSITIVE REGULATION OF INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,0.0002237,0.72194,0.70766,1,1
SCLC-Y,GO COPPER ION HOMEOSTASIS,8.03E-05,0.78215,0.70441,1,1
SCLC-Y,GO LIVER REGENERATION,7.26E-05,0.76385,0.70424,1,1
SCLC-Y,GO GLYCOSYL COMPOUND CATABOLIC PROCESS,5.35E-05,0.77613,0.70331,1,1
SCLC-Y,GO T HELPER 1 TYPE IMMUNE RESPONSE,0.00010305,0.69629,0.70178,1,1
SCLC-Y,GO POSITIVE REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,9.33E-05,0.70346,0.69978,1,1
SCLC-Y,GO NEGATIVE REGULATION OF SKELETAL MUSCLE TISSUE DEVELOPMENT,0.00053648,0.72878,0.69671,1,1
SCLC-Y,GO BLOOD VESSEL ENDOTHELIAL CELL PROLIFERATION INVOLVED IN SPROUTING ANGIOGENESIS,0.00025768,0.71761,0.69358,1,1
SCLC-Y,GO POSITIVE REGULATION OF TYPE I INTERFERON MEDIATED SIGNALING PATHWAY,0.0036381,0.69553,0.69358,1,1
SCLC-Y,GO POSITIVE REGULATION OF VASOCONSTRICTION,3.92E-05,0.75239,0.69292,1,1
SCLC-Y,GO GLYCOSYL COMPOUND BIOSYNTHETIC PROCESS,4.83E-05,0.75183,0.69153,1,1
SCLC-Y,GO POSITIVE REGULATION OF PODOSOME ASSEMBLY,0.0028806,0.46363,0.69146,1,1
SCLC-Y,GO REGULATION OF EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,0.00042822,0.62,0.69142,1,1
SCLC-Y,GO INTERLEUKIN 17 PRODUCTION,7.26E-05,0.72335,0.69037,1,1
SCLC-Y,GO HIGH DENSITY LIPOPROTEIN PARTICLE ASSEMBLY,9.33E-05,0.76107,0.68868,1,1
SCLC-Y,GO REGULATION OF ANTIGEN PROCESSING AND PRESENTATION,0.00017625,0.76672,0.68662,1,1
SCLC-Y,GO CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS,7.26E-05,0.62382,0.68455,1,1
SCLC-Y,GO LOW DENSITY LIPOPROTEIN PARTICLE RECEPTOR CATABOLIC PROCESS,0.00040918,0.79548,0.68214,1,1
SCLC-Y,GO OLIGOSACCHARIDE CATABOLIC PROCESS,0.00040918,0.70289,0.68188,1,1
SCLC-Y,GO CHONDROCYTE DIFFERENTIATION INVOLVED IN ENDOCHONDRAL BONE MORPHOGENESIS,0.0002237,0.61247,0.68181,1,1
SCLC-Y,GO BLOOD VESSEL REMODELING,6.56E-05,0.79295,0.68156,1,1
SCLC-Y,GO NEGATIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,0.0002237,0.67809,0.67772,1,1
SCLC-Y,GO REGULATION OF T CELL CYTOKINE PRODUCTION,0.00017625,0.82768,0.67535,1,1
SCLC-Y,GO LOW DENSITY LIPOPROTEIN PARTICLE CLEARANCE,0.00013179,0.61879,0.67091,1,1
SCLC-Y,GO T CELL MEDIATED CYTOTOXICITY,0.0013889,0.72227,0.67032,1,1
SCLC-Y,GO REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS,0.00014528,0.78704,0.66826,1,1
SCLC-Y,GO MYD88 INDEPENDENT TOLL LIKE RECEPTOR SIGNALING PATHWAY,0.00053648,0.88998,0.66434,1,1
SCLC-Y,GO REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS,0.00051298,0.80148,0.66312,1,1
SCLC-Y,GO NEGATIVE REGULATION OF VIRAL TRANSCRIPTION,0.00040918,0.72059,0.6627,1,1
SCLC-Y,GO NEPHRON TUBULE EPITHELIAL CELL DIFFERENTIATION,0.0022699,0.69372,0.66265,1,1
SCLC-Y,GO POSITIVE REGULATION OF SPROUTING ANGIOGENESIS,0.00013838,0.64657,0.66029,1,1
SCLC-Y,GO LEUKOCYTE AGGREGATION,0.012053,0.8277,0.65722,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELLULAR EXTRAVASATION,0.00040918,0.5419,0.65662,1,1
SCLC-Y,GO POSITIVE REGULATION OF ERAD PATHWAY,3.92E-05,0.64733,0.65648,1,1
SCLC-Y,GO REGULATION OF NECROTIC CELL DEATH,0.00034064,0.66398,0.65613,1,1
SCLC-Y,GO INTEGRIN MEDIATED SIGNALING PATHWAY,0.00011949,0.60069,0.65484,1,1
SCLC-Y,GO PROGRAMMED NECROTIC CELL DEATH,0.00034064,0.76428,0.65424,1,1
SCLC-Y,GO CYTOLYSIS,8.03E-05,0.6781,0.65413,1,1
SCLC-Y,GO HYALURONAN METABOLIC PROCESS,6.56E-05,0.71278,0.65362,1,1
SCLC-Y,GO CELL ADHESION MEDIATED BY INTEGRIN,0.00031055,0.74418,0.65223,1,1
SCLC-Y,GO POSITIVE REGULATION OF MONOCYTE DIFFERENTIATION,0.00035669,0.66175,0.65179,1,1
SCLC-Y,GO POSITIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,0.00025768,0.50945,0.65161,1,1
SCLC-Y,GO LOW DENSITY LIPOPROTEIN RECEPTOR PARTICLE METABOLIC PROCESS,0.00034064,0.6965,0.6515,1,1
SCLC-Y,GO CELL DIFFERENTIATION INVOLVED IN METANEPHROS DEVELOPMENT,0.00087036,0.73423,0.65127,1,1
SCLC-Y,GO CYTIDINE TO URIDINE EDITING,0.0082164,0.73492,0.65072,1,1
SCLC-Y,GO LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,0.00046881,0.7512,0.6449,1,1
SCLC-Y,GO POSITIVE REGULATION OF HORMONE METABOLIC PROCESS,0.0022699,0.81391,0.64233,1,1
SCLC-Y,GO NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS,6.56E-05,0.68265,0.64168,1,1
SCLC-Y,GO POSITIVE REGULATION OF TYPE 2 IMMUNE RESPONSE,0.0015095,0.76474,0.63833,1,1
SCLC-Y,GO CHONDROITIN SULFATE BIOSYNTHETIC PROCESS,0.0010336,0.48234,0.63833,1,1
SCLC-Y,GO ZYMOGEN ACTIVATION,0.00049043,0.70525,0.63601,1,1
SCLC-Y,GO CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN,0.00035669,0.717,0.63565,1,1
SCLC-Y,GO CELLULAR RESPONSE TO INTERFERON BETA,0.00094871,0.84799,0.63499,1,1
SCLC-Y,GO MOVEMENT IN HOST ENVIRONMENT,0.00013838,0.76415,0.6336,1,1
SCLC-Y,GO MEMBRANE PROTEIN INTRACELLULAR DOMAIN PROTEOLYSIS,0.0001525,0.68693,0.63056,1,1
SCLC-Y,GO NEGATIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY,4.13E-05,0.53781,0.63032,1,1
SCLC-Y,GO POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION,8.44E-05,0.56624,0.63007,1,1
SCLC-Y,GO GLYCOLIPID CATABOLIC PROCESS,0.00049043,0.68581,0.62879,1,1
SCLC-Y,GO SMAD PROTEIN COMPLEX ASSEMBLY,0.001448,0.74707,0.62852,1,1
SCLC-Y,GO POSITIVE REGULATION OF NATURAL KILLER CELL ACTIVATION,0.00035669,0.66117,0.62767,1,1
SCLC-Y,GO ANIMAL ORGAN REGENERATION,0.00013179,0.77078,0.62734,1,1
SCLC-Y,GO POSITIVE REGULATION OF PHAGOCYTOSIS,0.00013179,0.68735,0.62726,1,1
SCLC-Y,GO ENDOTHELIAL CELL CHEMOTAXIS,0.00064092,0.57873,0.62673,1,1
SCLC-Y,GO REGULATION OF PROTEIN DEUBIQUITINATION,0.00037344,0.6951,0.6265,1,1
SCLC-Y,GO REGULATION OF VIRAL GENOME REPLICATION,0.00044809,0.77128,0.6259,1,1
SCLC-Y,GO REGULATION OF HORMONE BIOSYNTHETIC PROCESS,0.00073133,0.57966,0.62509,1,1
SCLC-Y,GO POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,6.90E-05,0.65545,0.62472,1,1
SCLC-Y,GO RESPONSE TO INTERFERON GAMMA,0.00058654,0.76497,0.62456,1,1
SCLC-Y,GO POSITIVE REGULATION OF VACUOLE ORGANIZATION,0.00020344,0.59681,0.6244,1,1
SCLC-Y,GO IMMATURE T CELL PROLIFERATION,0.0011741,0.71269,0.62426,1,1
SCLC-Y,GO PULMONARY VALVE MORPHOGENESIS,0.023222,0.69174,0.62237,1,1
SCLC-Y,GO EXTRACELLULAR STRUCTURE ORGANIZATION,0.00024585,0.5382,0.62204,1,1
SCLC-Y,GO POSITIVE REGULATION OF MACROPHAGE ACTIVATION,0.0016396,0.65279,0.62005,1,1
SCLC-Y,GO REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,0.00013838,0.73598,0.61996,1,1
SCLC-Y,GO REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,0.00011376,0.61676,0.61835,1,1
SCLC-Y,GO POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS,0.0012247,0.80826,0.61819,1,1
SCLC-Y,GO POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY,0.0039282,0.68777,0.61752,1,1
SCLC-Y,GO PULMONARY VALVE DEVELOPMENT,0.0012773,0.60433,0.61704,1,1
SCLC-Y,GO NEGATIVE REGULATION OF TYPE I INTERFERON PRODUCTION,0.00027004,0.69968,0.61692,1,1
SCLC-Y,GO VASCULAR TRANSPORT,0.010505,0.60558,0.61646,1,1
SCLC-Y,GO SUBSTRATE ADHESION DEPENDENT CELL SPREADING,0.00019396,0.54645,0.616,1,1
SCLC-Y,GO NEGATIVE REGULATION OF GLYCOPROTEIN METABOLIC PROCESS,0.00049043,0.6407,0.61523,1,1
SCLC-Y,GO MUCUS SECRETION,0.0066217,0.78557,0.61514,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELL SUBSTRATE JUNCTION ORGANIZATION,0.004403,0.79914,0.61494,1,1
SCLC-Y,GO POSITIVE REGULATION OF MITOCHONDRIAL CALCIUM ION CONCENTRATION,0.0001525,0.58163,0.61484,1,1
SCLC-Y,GO EMBRYO IMPLANTATION,0.00034064,0.53386,0.61421,1,1
SCLC-Y,GO PLATELET DEGRANULATION,0.00019396,0.61599,0.61401,1,1
SCLC-Y,GO NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,0.0001525,0.68184,0.61383,1,1
SCLC-Y,GO CELLULAR RESPONSE TO MECHANICAL STIMULUS,0.0012247,0.77099,0.60912,1,1
SCLC-Y,GO REGULATION OF RECEPTOR CATABOLIC PROCESS,0.0017084,0.72542,0.60857,1,1
SCLC-Y,GO T CELL MEDIATED IMMUNITY,0.00023453,0.69064,0.60731,1,1
SCLC-Y,GO REGULATION OF VIRAL LIFE CYCLE,0.00024585,0.70093,0.6069,1,1
SCLC-Y,GO NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,0.00040918,0.65848,0.6069,1,1
SCLC-Y,GO MYELOID CELL APOPTOTIC PROCESS,0.00010305,0.59005,0.59968,1,1
SCLC-Y,GO MACROPHAGE CYTOKINE PRODUCTION,0.0039282,0.55041,0.59643,1,1
SCLC-Y,GO NUCLEOTIDE SALVAGE,0.0019312,0.67651,0.59641,1,1
SCLC-Y,GO RESPONSE TO FLUID SHEAR STRESS,9.81E-05,0.65084,0.59576,1,1
SCLC-Y,GO NEGATIVE REGULATION OF MULTICELLULAR ORGANISM GROWTH,0.014755,0.75744,0.59411,1,1
SCLC-Y,GO RESPONSE TO HYPEROXIA,0.0018542,0.57991,0.59392,1,1
SCLC-Y,GO EOSINOPHIL CHEMOTAXIS,0.0094624,0.52552,0.5936,1,1
SCLC-Y,GO RESPONSE TO INTERLEUKIN 18,0.020453,0.64546,0.59246,1,1
SCLC-Y,GO POSITIVE REGULATION OF CHOLESTEROL EFFLUX,0.00032527,0.53716,0.59222,1,1
SCLC-Y,GO C21 STEROID HORMONE BIOSYNTHETIC PROCESS,0.00087036,0.61332,0.59147,1,1
SCLC-Y,GO RETINA VASCULATURE MORPHOGENESIS IN CAMERA TYPE EYE,0.0012773,0.50265,0.5914,1,1
SCLC-Y,GO POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS,0.00023453,0.62566,0.5912,1,1
SCLC-Y,GO MACROPHAGE APOPTOTIC PROCESS,0.00064092,0.60935,0.59059,1,1
SCLC-Y,GO SNRNA METABOLIC PROCESS,0.020453,0.74964,0.59015,1,1
SCLC-Y,GO POSITIVE REGULATION OF MYOTUBE DIFFERENTIATION,0.00037344,0.56913,0.58956,1,1
SCLC-Y,GO NEGATIVE REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES,0.0009903,0.43789,0.5894,1,1
SCLC-Y,GO NEGATIVE REGULATION OF PLATELET ACTIVATION,0.0009903,0.61814,0.58796,1,1
SCLC-Y,GO INTERFERON GAMMA MEDIATED SIGNALING PATHWAY,0.0073805,0.79857,0.58732,1,1
SCLC-Y,GO REGULATION OF MEMBRANE INVAGINATION,0.0013889,0.70057,0.58699,1,1
SCLC-Y,GO INTERLEUKIN 1 PRODUCTION,0.00046881,0.62355,0.58654,1,1
SCLC-Y,GO MACROPHAGE PROLIFERATION,0.0025586,0.57557,0.58646,1,1
SCLC-Y,GO REGULATION OF COAGULATION,0.00028296,0.65549,0.586,1,1
SCLC-Y,GO NEGATIVE REGULATION OF WOUND HEALING,0.00023453,0.65555,0.58598,1,1
SCLC-Y,GO REPLICATIVE SENESCENCE,0.0042393,0.82023,0.5859,1,1
SCLC-Y,GO CAVEOLIN MEDIATED ENDOCYTOSIS,9.33E-05,0.6221,0.58574,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELL MATRIX ADHESION,0.0018542,0.51844,0.5841,1,1
SCLC-Y,GO REGULATION OF PRODUCTION OF SMALL RNA INVOLVED IN GENE SILENCING BY RNA,0.00032527,0.67079,0.58382,1,1
SCLC-Y,GO MEMBRANE PROTEIN PROTEOLYSIS,0.00013838,0.62845,0.58377,1,1
SCLC-Y,GO PROTEASOMAL UBIQUITIN INDEPENDENT PROTEIN CATABOLIC PROCESS,0.0011741,0.67086,0.58356,1,1
SCLC-Y,GO POSITIVE REGULATION OF ASTROCYTE DIFFERENTIATION,0.025507,0.62534,0.58313,1,1
SCLC-Y,GO REGULATION OF NATURAL KILLER CELL ACTIVATION,0.0002237,0.66285,0.58172,1,1
SCLC-Y,GO NEGATIVE REGULATION OF DEFENSE RESPONSE TO VIRUS,0.00017625,0.56771,0.58145,1,1
SCLC-Y,GO REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,0.00029645,0.49633,0.58091,1,1
SCLC-Y,GO NUCLEOTIDE BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY,0.012053,0.4086,0.58045,1,1
SCLC-Y,GO RESPONSE TO X RAY,0.00016797,0.53427,0.57988,1,1
SCLC-Y,GO CD4 POSITIVE ALPHA BETA T CELL CYTOKINE PRODUCTION,0.0023626,0.73197,0.57833,1,1
SCLC-Y,GO NECROTIC CELL DEATH,0.00046881,0.62967,0.57798,1,1
SCLC-Y,GO BLOOD VESSEL ENDOTHELIAL CELL MIGRATION,6.56E-05,0.5469,0.57795,1,1
SCLC-Y,GO POSITIVE REGULATION OF ENDOTHELIAL CELL CHEMOTAXIS,0.0039282,0.49348,0.57758,1,1
SCLC-Y,GO PEPTIDE CROSS LINKING,0.0011254,0.5351,0.57715,1,1
SCLC-Y,GO POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS,0.0071194,0.73787,0.57633,1,1
SCLC-Y,GO AMYLOID BETA CLEARANCE,0.00016006,0.6402,0.57618,1,1
SCLC-Y,GO EOSINOPHIL MIGRATION,0.0035004,0.59076,0.57577,1,1
SCLC-Y,GO NEGATIVE REGULATION OF CARTILAGE DEVELOPMENT,0.0018542,0.61273,0.57489,1,1
SCLC-Y,GO POSITIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION,8.88E-05,0.54227,0.57369,1,1
SCLC-Y,GO POSITIVE REGULATION OF FIBROBLAST MIGRATION,0.0085133,0.52531,0.57323,1,1
SCLC-Y,GO NEGATIVE REGULATION OF PRODUCTION OF MIRNAS INVOLVED IN GENE SILENCING BY MIRNA,0.00049043,0.50756,0.57259,1,1
SCLC-Y,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,0.00025768,0.62582,0.57254,1,1
SCLC-Y,GO T CELL CYTOKINE PRODUCTION,0.00023453,0.70192,0.57201,1,1
SCLC-Y,GO RESPONSE TO ANGIOTENSIN,0.0001255,0.6366,0.57175,1,1
SCLC-Y,GO POSITIVE REGULATION OF STEROL TRANSPORT,0.00011949,0.54148,0.57162,1,1
SCLC-Y,GO NEGATIVE REGULATION OF RECEPTOR SIGNALING PATHWAY VIA JAK STAT,0.0009903,0.70911,0.56621,1,1
SCLC-Y,GO POSITIVE REGULATION OF VASCULOGENESIS,0.0024588,0.60276,0.56571,1,1
SCLC-Y,GO INTERLEUKIN 2 PRODUCTION,0.0001525,0.59351,0.5637,1,1
SCLC-Y,GO POSITIVE REGULATION OF PRI MIRNA TRANSCRIPTION BY RNA POLYMERASE II,0.0025586,0.66359,0.5623,1,1
SCLC-Y,GO NEGATIVE REGULATION OF INTERLEUKIN 2 PRODUCTION,0.00024585,0.60642,0.56206,1,1
SCLC-Y,GO GERMINAL CENTER FORMATION,0.0020943,0.65465,0.56181,1,1
SCLC-Y,GO POSITIVE REGULATION OF ISOTYPE SWITCHING,8.88E-05,0.60258,0.56078,1,1
SCLC-Y,GO STEROL IMPORT,0.0091361,0.53938,0.55944,1,1
SCLC-Y,GO REGULATION OF AMYLOID BETA CLEARANCE,0.0017799,0.65094,0.55894,1,1
SCLC-Y,GO NEGATIVE REGULATION OF ERBB SIGNALING PATHWAY,0.0018542,0.75517,0.55709,1,1
SCLC-Y,GO POSITIVE REGULATION OF FIBROBLAST PROLIFERATION,0.0012247,0.68835,0.5563,1,1
SCLC-Y,GO NEGATIVE REGULATION OF IMMUNOGLOBULIN PRODUCTION,0.0010336,0.55968,0.55548,1,1
SCLC-Y,GO CELLULAR RESPONSE TO INCREASED OXYGEN LEVELS,0.00023453,0.5768,0.55468,1,1
SCLC-Y,GO COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE,0.0047478,0.60088,0.55445,1,1
SCLC-Y,GO REGULATION OF ISOTYPE SWITCHING,0.0001255,0.61055,0.55444,1,1
SCLC-Y,GO REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE,0.00010828,0.63446,0.55421,1,1
SCLC-Y,GO POSITIVE REGULATION OF EXECUTION PHASE OF APOPTOSIS,0.00018491,0.59551,0.55302,1,1
SCLC-Y,GO NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS,0.00023453,0.53283,0.54857,1,1
SCLC-Y,GO GUANOSINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,0.0011741,0.5627,0.54843,1,1
SCLC-Y,GO POSITIVE REGULATION OF ALPHA BETA T CELL PROLIFERATION,0.0017084,0.66251,0.54754,1,1
SCLC-Y,GO POSITIVE REGULATION OF T CELL DIFFERENTIATION IN THYMUS,0.00027004,0.55172,0.54712,1,1
SCLC-Y,GO GROWTH PLATE CARTILAGE DEVELOPMENT,0.00031055,0.56066,0.54457,1,1
SCLC-Y,GO NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS,0.00032527,0.64625,0.54391,1,1
SCLC-Y,GO MAINTENANCE OF PROTEIN LOCATION IN NUCLEUS,0.00025768,0.62966,0.54269,1,1
SCLC-Y,GO GLIAL CELL ACTIVATION,0.0001255,0.43917,0.54107,1,1
SCLC-Y,GO POSITIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION,0.0039282,0.34303,0.541,1,1
SCLC-Y,GO POSITIVE REGULATION OF B CELL MEDIATED IMMUNITY,7.64E-05,0.56894,0.54079,1,1
SCLC-Y,GO RECEPTOR CATABOLIC PROCESS,0.00010828,0.56783,0.53945,1,1
SCLC-Y,GO PROTEIN HYDROXYLATION,0.01918,0.39149,0.53655,1,1
SCLC-Y,GO MORPHOGENESIS OF AN EPITHELIAL SHEET,0.0001255,0.57902,0.5353,1,1
SCLC-Y,GO CYTOKINE METABOLIC PROCESS,0.00014528,0.54588,0.53461,1,1
SCLC-Y,GO NEGATIVE REGULATION OF T CELL APOPTOTIC PROCESS,0.00053648,0.593,0.53435,1,1
SCLC-Y,GO VIRAL GENOME REPLICATION,0.00044809,0.66322,0.53267,1,1
SCLC-Y,GO MAMMARY GLAND EPITHELIAL CELL PROLIFERATION,0.00035669,0.64773,0.5312,1,1
SCLC-Y,GO NEGATIVE REGULATION OF MUSCLE ADAPTATION,0.010874,0.68363,0.53081,1,1
SCLC-Y,GO POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY,0.00064092,0.63006,0.53025,1,1
SCLC-Y,GO REACTIVE NITROGEN SPECIES METABOLIC PROCESS,0.00018491,0.54245,0.5298,1,1
SCLC-Y,GO INTERACTION WITH HOST,0.00018491,0.6688,0.52959,1,1
SCLC-Y,GO NEGATIVE REGULATION OF ALCOHOL BIOSYNTHETIC PROCESS,0.0047478,0.52853,0.5295,1,1
SCLC-Y,GO ACUTE INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,0.00073133,0.49399,0.52587,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELL SUBSTRATE ADHESION,0.0015095,0.42568,0.5247,1,1
SCLC-Y,GO POSITIVE REGULATION OF I KAPPAB KINASE NF KAPPAB SIGNALING,0.00090875,0.67311,0.52463,1,1
SCLC-Y,GO ENDOTHELIAL CELL APOPTOTIC PROCESS,0.00031055,0.57815,0.52401,1,1
SCLC-Y,GO RESPONSE TO PEPTIDOGLYCAN,0.0082164,0.34915,0.5239,1,1
SCLC-Y,GO REGULATION OF IMMUNOGLOBULIN PRODUCTION,0.00011376,0.57692,0.52362,1,1
SCLC-Y,GO REGULATION OF KETONE BIOSYNTHETIC PROCESS,0.0023626,0.56952,0.52329,1,1
SCLC-Y,GO DETECTION OF BIOTIC STIMULUS,0.0011741,0.58074,0.52265,1,1
SCLC-Y,GO NUCLEOBASE CONTAINING SMALL MOLECULE CATABOLIC PROCESS,7.26E-05,0.54919,0.52223,1,1
SCLC-Y,GO REGULATION OF CELL COMMUNICATION BY ELECTRICAL COUPLING,0.00066983,0.53848,0.52184,1,1
SCLC-Y,GO PROGRAMMED CELL DEATH IN RESPONSE TO REACTIVE OXYGEN SPECIES,0.016296,0.37826,0.52144,1,1
SCLC-Y,GO POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION,0.00014528,0.53105,0.52139,1,1
SCLC-Y,GO POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,0.00028296,0.60716,0.52099,1,1
SCLC-Y,GO INTERLEUKIN 1 BETA PRODUCTION,0.0009903,0.51674,0.52074,1,1
SCLC-Y,GO POSITIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,0.00025768,0.53801,0.52035,1,1
SCLC-Y,GO NATURAL KILLER CELL PROLIFERATION,0.0045725,0.53497,0.52024,1,1
SCLC-Y,GO REGULATION OF EPIDERMAL GROWTH FACTOR ACTIVATED RECEPTOR ACTIVITY,0.023222,0.5562,0.51908,1,1
SCLC-Y,GO DEFENSE RESPONSE TO VIRUS,0.00083347,0.71471,0.51891,1,1
SCLC-Y,GO POSITIVE REGULATION OF T CELL CYTOKINE PRODUCTION,0.0013889,0.64419,0.51888,1,1
SCLC-Y,GO NEGATIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,0.00010828,0.55287,0.51798,1,1
SCLC-Y,GO VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION,0.0015733,0.39637,0.51781,1,1
SCLC-Y,GO REGULATION OF MICROGLIAL CELL ACTIVATION,0.00042822,0.4774,0.51749,1,1
SCLC-Y,GO POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,0.0011741,0.69535,0.51529,1,1
SCLC-Y,GO REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0.00051298,0.55226,0.51494,1,1
SCLC-Y,GO POSITIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,0.00076401,0.61413,0.51431,1,1
SCLC-Y,GO POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,0.00083347,0.65614,0.51404,1,1
SCLC-Y,GO NEGATIVE REGULATION OF IMMUNE RESPONSE,0.00029645,0.53342,0.51383,1,1
SCLC-Y,GO CELLULAR RESPONSE TO IRON ION,0.00044809,0.57299,0.51361,1,1
SCLC-Y,GO REGULATION OF T CELL MEDIATED CYTOTOXICITY,0.0063849,0.52276,0.51321,1,1
SCLC-Y,GO IMMUNE RESPONSE TO TUMOR CELL,0.0016396,0.57854,0.51284,1,1
SCLC-Y,GO REGULATION OF EARLY ENDOSOME TO LATE ENDOSOME TRANSPORT,0.00066983,0.50199,0.51182,1,1
SCLC-Y,GO CELL PROLIFERATION INVOLVED IN KIDNEY DEVELOPMENT,0.0032392,0.60707,0.51135,1,1
SCLC-Y,GO HEME METABOLIC PROCESS,0.00083347,0.56367,0.5103,1,1
SCLC-Y,GO SKELETAL MUSCLE TISSUE REGENERATION,0.00034064,0.58321,0.50822,1,1
SCLC-Y,GO ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM,0.0029959,0.54977,0.50764,1,1
SCLC-Y,GO MACROPHAGE DIFFERENTIATION,0.00037344,0.50141,0.50744,1,1
SCLC-Y,GO NEGATIVE REGULATION OF POSTTRANSCRIPTIONAL GENE SILENCING,0.0002237,0.48759,0.50697,1,1
SCLC-Y,GO NEGATIVE REGULATION OF CELL MIGRATION INVOLVED IN SPROUTING ANGIOGENESIS,0.011255,0.37163,0.50623,1,1
